h	W+	1.00000000	153120
r	4	1.00000000	829158
BS	Bw	1.00000000	798
1	A*	1.00000000	28080
B	Nscrm	1.00000000	739556
H	4	1.00000000	19074
C	4	1.00000000	12342
BS	K+	1.00000000	323570
2	A_titi	1.00000000	712950
3	r	1.00000000	20724516
2	Nscrm	1.00000000	105450
x	C	1.00000000	220
p	1	1.00000000	198120
Bw	PY	1.00000000	310170
Nscrm	BS	1.00000000	12996
3	W+	1.00000000	40128
C	3	1.00000000	15466
s	KA	1.00000000	345450
h	W	1.00000000	261870
K+	KATR	1.00000000	17885430
A_titi	W	1.00000000	176988
x	KA	1.00000000	4900
x	Nscrm	1.00000000	2812
3	BS	1.00000000	12996
A*	KATR	1.00000000	3686310
BO	H	1.00000000	8160
h	x	1.00000000	290
A_titi	s	1.00000000	1934520
H	W	1.00000000	30702
PY	A_titi	1.00000000	2005766
4	KA	1.00000000	83300
h	BS	1.00000000	49590
H	K	1.00000000	22644
W	3	1.00000000	60458
r	B	0.99999903	204074850
r	Nscrm	1.00000000	1039034
KATR	BS	1.00000000	126540
W+	BS	1.00000000	11286
Nscrm	Bw	1.00000000	1596
1	H	1.00000000	10880
BO	W+	1.00000000	31680
B	KATR	1.00000000	71814780
1	C	1.00000000	4400
1	BS	1.00000000	13680
KA	K	1.00000000	66600
Bw	1	1.00000000	10920
H	3	1.00000000	23902
BO	KA	1.00000000	73500
2	Bw	1.00000000	3150
2	p	1.00000000	1200150
W	1	1.00000000	67080
s	Bw	1.00000000	5922
1	2	1.00000000	222000
BO	KATR	1.00000000	4095900
KATR	PY	1.00000000	16394700
PY	BO	1.00000000	183570
C	H	1.00000000	2992
K	KATR	1.00000000	5051610
p	KATR	1.00000000	17339310
PY	H	1.00000000	57392
4	W	1.00000000	61404
p	B	1.00000000	35071050
p	W+	1.00000000	134112
p	Bw	1.00000000	5334
2	r	1.00000000	40903650
KA	H	1.00000000	13600
KA	BO	1.00000000	43500
BS	B	0.99603000	5246850
s	r	0.99976455	76898862
4	PY	1.00000000	1506540
W+	K+	1.00000000	561990
p	K+	1.00000000	2162810
s	W+	1.00000000	148896
A_titi	h	1.00000000	2046240
4	Nscrm	1.00000000	47804
KA	A*	1.00000000	35100
p	KA	1.00000000	311150
Nscrm	3	1.00000000	53428
s	A_titi	1.00000000	1340346
s	A*	1.00000000	98982
s	K	1.00000000	187812
x	K	1.00000000	2664
PY	K	1.00000000	281052
H	A_titi	1.00000000	161602
KATR	r	1.00000000	201791340
W+	1	1.00000000	51480
C	A*	1.00000000	7722
BS	KA	1.00000000	46550
W	4	1.00000000	48246
1	K	1.00000000	53280
Nscrm	x	1.00000000	76
K+	W	1.00000000	236586
p	A*	1.00000000	89154
C	W	1.00000000	19866
H	s	1.00000000	335580
W	K	0.99963335	57276
H	x	1.00000000	34
C	Bw	1.00000000	462
K	1	1.00000000	57720
Bw	s	1.00000000	138180
BO	Nscrm	1.00000000	42180
BS	h	1.00000000	396720
r	KA	1.00000000	1810550
p	Nscrm	1.00000000	178562
KA	C	1.00000000	5500
1	r	0.99999917	21815280
K	h	1.00000000	772560
K	A*	1.00000000	25974
B	W	1.00000000	949956
h	B	0.99999995	40041750
r	C	1.00000000	81290
W	s	1.00000000	848820
1	3	1.00000000	56240
KATR	BO	1.00000000	321900
BS	r	1.00000000	10362258
h	C	1.00000000	15950
B	BS	1.00000000	179892
C	A_titi	1.00000000	104566
