PY	Bw	0.84224780	8862
KATR	x	0.49864865	740
4	B	0.94127669	9389100
A	A*	0.72727097	103194
3	W	0.99772688	68628
3	2	0.65302987	210900
PY	W	0.84857741	381066
x	4	0.76158645	2244
s	4	0.72289857	158202
PY	r	0.96567338	115075602
PY	x	0.49526066	422
C	s	0.99980658	217140
H	C	0.73101604	1870
3	1	0.71548583	59280
H	BO	0.58235294	14790
p	W	0.80331964	229362
s	K+	0.80508198	2401230
KA	4	0.72110517	56100
A	K	0.99050070	195804
4	1	0.72373680	53040
A_titi	3	0.76273696	137788
1	B	0.94330192	11046000
K	x	0.79729730	74
2	H	0.99833333	20400
BS	W	0.99784345	34314
p	BS	0.72929042	43434
3	BO	0.83333333	33060
W+	Nscrm	0.87982241	46398
r	s	0.72582373	14587860
s	W	0.68404373	254646
A_titi	Bw	0.81899903	4116
x	p	0.84308211	32004
A	W+	0.99981962	155232
PY	A	0.88784476	4528482
B	h	0.99999954	10982880
W+	BO	0.52187391	28710
W+	H	0.51548574	8976
C	p	0.99997159	176022
W+	C	0.68870523	3630
3	s	0.99854690	750120
r	A_titi	0.82633289	7024934
p	x	0.46850394	254
A_titi	2	0.90220261	543900
A	A_titi	0.94553172	1397382
r	K+	0.80667492	12585170
W	p	0.92856707	688086
Nscrm	h	0.88349088	793440
H	A	0.87999035	364854
K+	h	0.98442244	2735280
2	W	1.00000000	135450
r	W	0.53993904	1334634
x	B	0.55770053	552300
h	W+	0.79855669	153120
r	4	0.75723807	829158
BS	Bw	0.66791980	798
1	A*	0.92443020	28080
B	Nscrm	0.99945237	739556
H	4	0.76512530	19074
C	4	0.79711554	12342
BS	K+	0.98203171	323570
2	A_titi	0.95773476	712950
3	r	0.99916736	20724516
2	Nscrm	1.00000000	105450
x	C	0.51363636	220
p	1	0.87295578	198120
Bw	PY	0.99998388	310170
Nscrm	BS	0.77208372	12996
3	W+	0.99838018	40128
C	3	0.76774861	15466
s	KA	0.53192647	345450
h	W	0.77496468	261870
K+	KATR	0.91890846	17885430
A_titi	W	1.00000000	176988
x	KA	0.72775510	4900
x	Nscrm	0.93634424	2812
3	BS	0.92105263	12996
A*	KATR	0.99991672	3686310
BO	H	0.77892157	8160
h	x	0.25172414	290
A_titi	s	0.99999948	1934520
H	W	0.93756107	30702
PY	A_titi	0.83689124	2005766
4	KA	0.99993998	83300
h	BS	0.72546884	49590
H	K	0.70040629	22644
W	3	0.76858315	60458
r	B	0.77824161	204074850
r	Nscrm	0.89921504	1039034
KATR	BS	0.75577683	126540
W+	BS	0.73808258	11286
Nscrm	Bw	0.92606516	1596
1	H	0.99402574	10880
BO	W+	0.99416035	31680
B	KATR	0.99995239	71814780
1	C	0.98136364	4400
1	BS	0.99415205	13680
KA	K	0.70909910	66600
Bw	1	0.88919414	10920
H	3	0.74700862	23902
BO	KA	0.96349660	73500
2	Bw	0.98603175	3150
2	p	1.00000000	1200150
W	1	0.89189028	67080
s	Bw	0.77338737	5922
1	2	0.77225225	222000
BO	KATR	0.98835055	4095900
KATR	PY	0.82087059	16394700
PY	BO	0.63028817	183570
C	H	0.88903743	2992
K	KATR	0.86809987	5051610
p	KATR	0.88271165	17339310
PY	H	0.53091023	57392
4	W	1.00000000	61404
p	B	0.76449815	35071050
p	W+	0.84816422	134112
p	Bw	0.80821147	5334
2	r	1.00000000	40903650
KA	H	0.55779412	13600
KA	BO	0.57981609	43500
BS	B	0.62330427	5246850
s	r	0.81086294	76898862
4	PY	0.99999734	1506540
W+	K+	0.62635990	561990
p	K+	0.82604667	2162810
s	W+	0.73309558	148896
A_titi	h	0.99998827	2046240
4	Nscrm	1.00000000	47804
KA	A*	0.88173789	35100
p	KA	0.44991162	311150
Nscrm	3	0.75716853	53428
s	A_titi	0.78876051	1340346
s	A*	0.76588673	98982
s	K	0.73665155	187812
x	K	0.85773273	2664
PY	K	0.69668246	281052
H	A_titi	0.90740214	161602
KATR	r	0.99068601	201791340
W+	1	0.89281274	51480
C	A*	0.93732194	7722
BS	KA	0.95194415	46550
W	4	0.75365833	48246
1	K	0.99440691	53280
Nscrm	x	0.51315789	76
K+	W	0.80260032	236586
p	A*	0.82633421	89154
C	W	0.99974831	19866
H	s	0.99746707	335580
W	K	0.59965780	57276
H	x	0.85294118	34
C	Bw	0.84632035	462
K	1	0.87990298	57720
Bw	s	1.00000000	138180
BO	Nscrm	0.98902323	42180
BS	h	0.99981851	396720
r	KA	0.71205103	1810550
p	Nscrm	0.81393578	178562
KA	C	0.62163636	5500
1	r	0.99996901	21815280
K	h	0.98080796	772560
K	A*	0.84322784	25974
B	W	0.99997684	949956
h	B	0.74853314	40041750
r	C	0.67593800	81290
W	s	0.92384251	848820
1	3	0.64233642	56240
KATR	BO	0.58050637	321900
BS	r	0.99989336	10362258
h	C	0.61304075	15950
B	BS	0.70871968	179892
C	A_titi	0.72349521	104566
A*	W	0.99991797	48762
A_titi	BS	0.81328321	33516
KA	A	0.86419532	1073100
W	H	0.48743160	11696
H	A*	0.88562092	11934
s	2	0.90049837	782550
1	Bw	1.00000000	1680
4	s	1.00000000	671160
K	KA	0.70589079	90650
Bw	3	0.79628124	9842
KATR	A*	0.89531070	259740
p	h	0.62208910	2651760
BS	Nscrm	0.99636895	26714
A*	H	0.97971133	7344
A*	Nscrm	0.99976292	37962
Nscrm	s	0.96604543	750120
x	A_titi	0.67630970	19012
3	A*	0.88671465	26676
2	4	0.55530600	84150
A_titi	1	0.79532967	152880
p	2	0.90829680	704850
W	Nscrm	0.82429124	60458
BS	PY	0.99865659	841890
4	A_titi	0.95561317	323204
B	KA	0.99044851	1288700
2	h	1.00000000	1566000
A_titi	W+	1.00000000	103488
Nscrm	A*	0.86182336	26676
2	KATR	0.99999980	10239750
KATR	Nscrm	0.80461536	520220
s	BO	0.54478683	122670
KATR	A_titi	0.86406878	3517220
Nscrm	A_titi	0.89890872	361228
s	C	0.57543520	15510
PY	C	0.62072383	23210
x	A	0.89534992	42924
BO	W	0.98890735	54180
A_titi	K	0.99941012	130536
x	K+	0.89163241	34060
KATR	W	0.88729460	668220
A*	K	0.97934045	35964
A*	K+	0.98592897	459810
Nscrm	p	0.92766529	608076
p	BO	0.58628835	110490
1	A_titi	0.88923049	380240
H	KATR	0.94379602	2321010
W	h	0.84311904	897840
2	A*	0.83872745	52650
H	W+	0.96797014	17952
W	C	0.71670190	4730
KA	2	0.90042162	277500
x	W	0.82281285	3612
KA	KATR	0.81987549	6826500
B	K+	0.99209637	8957780
A	1	0.77933455	229320
1	x	1.00000000	80
h	Bw	0.77947455	6090
1	s	1.00000000	789600
x	A*	0.83831909	1404
C	2	0.92055692	61050
BO	B	0.84116060	8284500
Nscrm	W	0.72037652	68628
K+	A	0.88274429	2811522
W+	x	0.50000000	66
K	W+	0.93765356	39072
W+	s	0.91044487	651420
A	PY	0.99926953	6513570
r	K	0.74175190	984348
4	3	0.50458121	47804
W	A	0.84831167	922866
C	1	0.85641026	17160
BO	K	0.85170170	39960
K	PY	0.95699464	1639470
BO	K+	0.91184968	510900
C	BS	0.80648591	3762
h	KA	0.50790711	355250
r	W+	0.52877301	780384
x	BS	0.60233918	684
s	BS	0.70986272	48222
p	r	0.92214302	69263514
K+	C	0.76037474	14410
K+	BS	0.84143565	44802
A	W	0.99902442	265482
B	A	0.94672058	11289012
H	PY	0.98682411	753270
4	KATR	0.99992848	4642020
2	B	0.95197229	20711250
A	K+	0.99508470	2503410
K	B	0.86993624	10217550
BO	s	0.99970956	592200
A	BS	0.89571150	50274
Bw	r	1.00000000	3817674
h	K	0.72993166	193140
K+	KA	0.84389157	320950
A*	Bw	0.94620811	1134
A*	A	0.70160870	579474
Bw	C	0.72467532	770
h	A_titi	0.81127781	1378370
A_titi	x	0.98469388	196
B	C	0.64236087	57860
BS	A*	0.92922477	13338
A	r	0.99997303	80171154
BS	s	0.99998667	375060
A*	B	0.89256550	7456050
4	K+	0.99925564	579020
4	h	1.00000000	709920
1	4	0.70180481	44880
A	KATR	0.99840024	20069910
A_titi	C	0.75120594	10780
W+	B	0.80192243	9112950
1	BO	0.84813218	34800
BS	1	0.88761808	29640
A_titi	K+	0.99384460	1668940
A*	C	0.94410774	2970
1	Nscrm	0.99953770	56240
K	4	0.75651587	41514
KA	A_titi	0.84604460	475300
PY	1	0.87816563	329160
1	PY	0.99998759	1772400
s	Nscrm	0.83346448	198246
PY	K+	0.80538219	3593330
W	W+	0.59599630	45408
H	h	0.98844377	354960
BO	A	0.82763800	643860
W+	3	0.76774861	46398
Bw	Nscrm	1.00000000	9842
C	KA	0.95439703	26950
W	BO	0.48345362	37410
2	PY	1.00000000	3323250
PY	A*	0.89785447	148122
1	p	0.99995469	640080
x	BO	0.64080460	1740
KA	Bw	0.87428571	2100
Nscrm	1	0.89230769	59280
H	BS	0.86240110	5814
A*	BS	0.92311024	9234
W+	p	0.89211386	528066
W	A*	0.77423309	30186
h	2	0.91484188	804750
3	K	0.99312470	50616
x	PY	0.94819454	88620
BO	C	0.83909091	3300
B	H	0.96556279	143072
C	B	0.62534690	3037650
h	3	0.76751852	203870
K+	1	0.89262087	204360
KATR	KA	0.44784556	906500
r	h	0.66637905	15430320
h	K+	0.81929010	2469350
4	C	0.97192513	3740
K+	K	0.54993925	174492
C	A	0.94607382	236082
KA	Nscrm	0.85493599	70300
B	Bw	0.73270867	22092
BS	W+	0.99985048	20064
W+	4	0.77080970	37026
Nscrm	C	0.71076555	4180
KA	PY	0.87134281	2215500
A	2	0.66182754	815850
C	KATR	0.99992276	1501830
BO	BS	0.87943470	10260
2	KA	1.00000000	183750
K+	3	0.75586092	184186
3	H	0.98539087	10336
Bw	BS	0.48538012	2394
Bw	K	0.99796225	9324
A_titi	p	0.99999617	1568196
2	K+	0.99962732	1277250
K+	B	0.85504968	36175650
Nscrm	K	0.46441837	50616
A	x	0.99659864	294
B	K	0.99787049	700632
x	Bw	0.64285714	84
A	s	0.99991316	2901780
W	r	0.91075720	23451426
K+	Bw	0.93529626	5502
Bw	W+	1.00000000	7392
4	p	1.00000000	544068
p	s	0.74424527	2506980
h	A	0.87123127	3111990
3	Nscrm	0.99537696	53428
s	h	0.55721923	2944080
W+	KA	0.75547310	80850
C	K+	0.97689105	187330
A*	KA	0.99644747	66150
PY	B	0.79124197	58267650
Nscrm	r	0.98933760	20724516
4	A*	0.83128038	23868
BO	x	1.00000000	60
2	s	1.00000000	1480500
p	K	0.74696153	169164
H	Nscrm	0.93100996	23902
A_titi	B	0.63171044	27062700
4	BO	0.84168357	29580
h	r	0.88901079	79080390
