s	W+	0.99937540	148896
A_titi	h	0.97118569	2046240
4	Nscrm	0.99859844	47804
KA	A*	0.99977208	35100
p	KA	0.97441427	311150
Nscrm	3	0.99998128	53428
s	A_titi	0.93477803	1340346
s	A*	0.99914126	98982
s	K	0.99959002	187812
x	K	1.00000000	2664
PY	K	0.95601526	281052
H	A_titi	0.99851487	161602
KATR	r	0.82922302	201791340
W+	1	0.97595183	51480
C	A*	1.00000000	7722
BS	KA	0.98436090	46550
W	4	1.00000000	48246
1	K	0.99870495	53280
Nscrm	x	1.00000000	76
K+	W	0.60271952	236586
p	A*	0.98188528	89154
C	W	1.00000000	19866
H	s	0.97734668	335580
W	K	0.77407640	57276
H	x	1.00000000	34
C	Bw	1.00000000	462
K	1	0.97503465	57720
Bw	s	0.98174121	138180
BO	Nscrm	0.99487909	42180
BS	h	0.93414247	396720
r	KA	0.96187402	1810550
p	Nscrm	0.99891914	178562
KA	C	0.99381818	5500
1	r	0.97239884	21815280
K	h	0.98838537	772560
K	A*	0.99622700	25974
B	W	0.99950208	949956
h	B	0.95778883	40041750
r	C	1.00000000	81290
W	s	0.98014538	848820
1	3	0.98966927	56240
KATR	BO	0.99756135	321900
BS	r	0.95102351	10362258
h	C	1.00000000	15950
B	BS	0.99213417	179892
C	A_titi	0.98449783	104566
A*	W	1.00000000	48762
A_titi	BS	1.00000000	33516
KA	A	0.99527723	1073100
W	H	0.89235636	11696
H	A*	0.99857550	11934
s	2	0.97934190	782550
1	Bw	1.00000000	1680
4	s	0.96671286	671160
K	KA	0.97762824	90650
Bw	3	1.00000000	9842
KATR	A*	0.99975745	259740
p	h	0.96995995	2651760
BS	Nscrm	1.00000000	26714
A*	H	1.00000000	7344
A*	Nscrm	0.99602234	37962
Nscrm	s	0.98431184	750120
x	A_titi	0.96486430	19012
3	A*	0.97623332	26676
2	4	0.57342840	84150
A_titi	1	0.96338305	152880
p	2	0.79384550	704850
W	Nscrm	0.99915644	60458
BS	PY	0.99999644	841890
4	A_titi	0.97951139	323204
B	KA	0.96284240	1288700
2	h	0.97922095	1566000
A_titi	W+	1.00000000	103488
Nscrm	A*	0.98987854	26676
2	KATR	0.95768139	10239750
KATR	Nscrm	0.99787974	520220
s	BO	0.99951088	122670
KATR	A_titi	0.99898926	3517220
Nscrm	A_titi	0.99971486	361228
s	C	0.97962605	15510
PY	C	1.00000000	23210
x	A	1.00000000	42924
BO	W	0.75980066	54180
A_titi	K	1.00000000	130536
x	K+	0.99219025	34060
KATR	W	0.99168837	668220
A*	K	0.99363252	35964
A*	K+	0.95047302	459810
Nscrm	p	0.98240187	608076
p	BO	0.99968323	110490
1	A_titi	0.95149379	380240
H	KATR	0.95818157	2321010
W	h	0.98789651	897840
2	A*	0.96281102	52650
H	W+	0.91154189	17952
W	C	1.00000000	4730
KA	2	0.97971532	277500
x	W	1.00000000	3612
KA	KATR	0.91104358	6826500
B	K+	0.98990710	8957780
A	1	0.97148962	229320
1	x	1.00000000	80
h	Bw	0.99983580	6090
1	s	0.64664387	789600
x	A*	1.00000000	1404
C	2	0.99220311	61050
BO	B	0.98012336	8284500
Nscrm	W	1.00000000	68628
K+	A	0.99405304	2811522
W+	x	1.00000000	66
K	W+	0.49559787	39072
W+	s	0.98481164	651420
A	PY	0.86533268	6513570
r	K	0.98851829	984348
4	3	0.79390846	47804
W	A	0.99607202	922866
C	1	0.98636364	17160
BO	K	0.83623624	39960
K	PY	0.99126120	1639470
BO	K+	0.84742415	510900
C	BS	1.00000000	3762
h	KA	0.92607460	355250
r	W+	0.98867224	780384
x	BS	1.00000000	684
s	BS	1.00000000	48222
p	r	0.88293222	69263514
K+	C	1.00000000	14410
K+	BS	1.00000000	44802
A	W	1.00000000	265482
B	A	0.99970679	11289012
H	PY	0.99921011	753270
4	KATR	0.95292179	4642020
2	B	0.96366081	20711250
A	K+	0.95041723	2503410
K	B	0.97956085	10217550
BO	s	0.98843296	592200
A	BS	1.00000000	50274
Bw	r	0.95528377	3817674
h	K	0.99963757	193140
K+	KA	0.97584359	320950
A*	Bw	1.00000000	1134
A*	A	0.82712598	579474
Bw	C	1.00000000	770
h	A_titi	0.99813766	1378370
A_titi	x	1.00000000	196
B	C	0.86838922	57860
BS	A*	0.99940021	13338
A	r	0.88054338	80171154
BS	s	0.98330667	375060
A*	B	0.95502511	7456050
4	K+	0.95320887	579020
4	h	0.97600716	709920
1	4	0.98723262	44880
A	KATR	0.95936021	20069910
A_titi	C	0.99953618	10780
W+	B	0.97964545	9112950
1	BO	0.99997126	34800
BS	1	1.00000000	29640
A_titi	K+	0.98391794	1668940
A*	C	1.00000000	2970
1	Nscrm	0.99996444	56240
K	4	0.99992774	41514
KA	A_titi	0.98463918	475300
PY	1	0.96400535	329160
1	PY	0.99595012	1772400
s	Nscrm	0.99995965	198246
PY	K+	0.94667119	3593330
W	W+	0.74456043	45408
H	h	0.99187514	354960
BO	A	0.99292082	643860
W+	3	1.00000000	46398
Bw	Nscrm	1.00000000	9842
C	KA	0.96653061	26950
W	BO	0.83581930	37410
2	PY	0.83568856	3323250
PY	A*	0.97329229	148122
1	p	0.92892295	640080
x	BO	1.00000000	1740
KA	Bw	1.00000000	2100
Nscrm	1	0.97510121	59280
H	BS	1.00000000	5814
A*	BS	1.00000000	9234
W+	p	0.98154397	528066
W	A*	0.99847611	30186
h	2	0.98208760	804750
3	K	0.94819820	50616
x	PY	1.00000000	88620
BO	C	1.00000000	3300
B	H	0.99979730	143072
C	B	0.58340954	3037650
h	3	0.99616422	203870
K+	1	0.97485320	204360
KATR	KA	0.92353999	906500
r	h	0.84390978	15430320
h	K+	0.98394071	2469350
4	C	1.00000000	3740
K+	K	0.50429819	174492
C	A	0.99997035	236082
KA	Nscrm	0.99997155	70300
B	Bw	0.99805359	22092
BS	W+	1.00000000	20064
W+	4	1.00000000	37026
Nscrm	C	1.00000000	4180
KA	PY	0.99273708	2215500
A	2	0.80921003	815850
C	KATR	0.97779576	1501830
BO	BS	1.00000000	10260
2	KA	0.97289796	183750
K+	3	0.99959823	184186
3	H	1.00000000	10336
Bw	BS	0.53174603	2394
Bw	K	1.00000000	9324
A_titi	p	0.84567299	1568196
2	K+	0.95296692	1277250
K+	B	0.97914500	36175650
Nscrm	K	0.99980243	50616
A	x	1.00000000	294
B	K	0.99995005	700632
x	Bw	1.00000000	84
A	s	0.97309720	2901780
W	r	0.92443338	23451426
K+	Bw	1.00000000	5502
Bw	W+	1.00000000	7392
4	p	0.59766059	544068
p	s	0.94750178	2506980
h	A	0.99602441	3111990
3	Nscrm	0.99777270	53428
s	h	0.95352028	2944080
W+	KA	0.97797155	80850
C	K+	0.99470453	187330
A*	KA	0.97207861	66150
PY	B	0.96630973	58267650
Nscrm	r	0.84819863	20724516
4	A*	0.97532261	23868
BO	x	1.00000000	60
2	s	0.96178521	1480500
p	K	0.97560356	169164
H	Nscrm	0.99874487	23902
A_titi	B	0.74971714	27062700
4	BO	0.99918864	29580
h	r	0.80756356	79080390
