Nscrm	PY	0.96411942	1683780
W+	K	0.54047229	43956
Bw	KATR	0.92036706	955710
r	3	0.95818616	1039034
K+	PY	0.94359793	5804610
A	h	0.66090520	3069360
BS	C	0.58421053	2090
Nscrm	BO	0.62247429	33060
BS	2	0.93274538	105450
x	1	0.93333333	3120
r	H	0.74378632	201008
s	B	0.73294802	38937150
K+	Nscrm	0.73935587	184186
p	A	0.69087683	2725674
s	p	0.85557169	2256282
K	3	0.89746646	52022
1	W	0.76061739	72240
Nscrm	H	0.66795666	10336
PY	2	0.63059306	1171050
KA	p	0.86462567	800100
W+	Bw	0.99711400	1386
h	KATR	0.80497544	19796850
3	h	0.65871395	793440
r	A	0.91942961	15860418
1	W+	0.81418087	42240
2	BO	0.85495785	65250
s	KATR	0.86137689	19250730
PY	KATR	0.90532081	28807830
K	BO	0.73827276	32190
PY	Bw	0.96434213	8862
KATR	x	1.00000000	740
4	B	0.78431436	9389100
A	A*	0.70030234	103194
3	W	0.71183773	68628
3	2	0.55478426	210900
PY	W	0.83097154	381066
x	4	0.85739750	2244
s	4	0.95967813	158202
PY	r	0.92185968	115075602
PY	x	1.00000000	422
C	s	0.70342176	217140
H	C	0.64064171	1870
3	1	0.78129217	59280
H	BO	0.67640297	14790
p	W	0.78799888	229362
s	K+	0.72476689	2401230
KA	4	0.80172906	56100
A	K	0.73064391	195804
4	1	0.77897813	53040
A_titi	3	0.97821291	137788
1	B	0.82916640	11046000
K	x	1.00000000	74
2	H	0.86112745	20400
BS	W	0.85009034	34314
p	BS	0.81153014	43434
3	BO	0.90030248	33060
W+	Nscrm	0.82973404	46398
r	s	0.71126786	14587860
s	W	0.75831154	254646
A_titi	Bw	0.74659864	4116
x	p	0.81324209	32004
A	W+	0.89301175	155232
PY	A	0.60880931	4528482
B	h	0.61905019	10982880
W+	BO	0.72274469	28710
W+	H	0.59826203	8976
C	p	0.85046756	176022
W+	C	0.67520661	3630
3	s	0.91244334	750120
r	A_titi	0.81442843	7024934
p	x	1.00000000	254
A_titi	2	0.88314580	543900
A	A_titi	0.73411136	1397382
r	K+	0.76355337	12585170
W	p	0.84565301	688086
Nscrm	h	0.57402324	793440
H	A	0.89230487	364854
K+	h	0.59742184	2735280
2	W	0.75696567	135450
r	W	0.74135156	1334634
x	B	0.40526163	552300
h	W+	0.83558647	153120
r	4	0.94894821	829158
BS	Bw	0.76691729	798
1	A*	0.88603989	28080
B	Nscrm	0.86826285	739556
H	4	0.93362693	19074
C	4	0.96402528	12342
BS	K+	0.81522391	323570
2	A_titi	0.80723052	712950
3	r	0.83178970	20724516
2	Nscrm	0.79404457	105450
x	C	0.69545455	220
p	1	0.89155562	198120
Bw	PY	0.92673373	310170
Nscrm	BS	0.74138196	12996
3	W+	0.76243521	40128
C	3	0.97297297	15466
s	KA	0.74336083	345450
h	W	0.76768626	261870
K+	KATR	0.87385716	17885430
A_titi	W	0.82908446	176988
x	KA	0.76040816	4900
x	Nscrm	0.94203414	2812
3	BS	0.88935057	12996
A*	KATR	0.92408289	3686310
BO	H	0.75416667	8160
h	x	1.00000000	290
A_titi	s	0.79133325	1934520
H	W	0.47088138	30702
PY	A_titi	0.80931425	2005766
4	KA	0.59130852	83300
h	BS	0.72964307	49590
H	K	0.51603074	22644
W	3	0.93645175	60458
r	B	0.74960425	204074850
r	Nscrm	0.82298077	1039034
KATR	BS	0.75642485	126540
W+	BS	0.80648591	11286
Nscrm	Bw	1.00000000	1596
1	H	0.82702206	10880
BO	W+	0.77670455	31680
B	KATR	0.90952248	71814780
1	C	0.81295455	4400
1	BS	0.83940058	13680
KA	K	0.70255255	66600
Bw	1	0.92152015	10920
H	3	0.93582127	23902
BO	KA	0.72070748	73500
2	Bw	0.99619048	3150
2	p	0.59519560	1200150
W	1	0.82011032	67080
s	Bw	0.99493414	5922
1	2	0.86691441	222000
BO	KATR	0.88218340	4095900
KATR	PY	0.95632662	16394700
PY	BO	0.88799913	183570
C	H	0.69886364	2992
K	KATR	0.84814366	5051610
p	KATR	0.94687303	17339310
PY	H	0.90150195	57392
4	W	0.82711224	61404
p	B	0.73996179	35071050
p	W+	0.83747167	134112
p	Bw	0.97112861	5334
2	r	0.87130518	40903650
KA	H	0.76551471	13600
KA	BO	0.82866667	43500
BS	B	0.53411075	5246850
s	r	0.57389102	76898862
4	PY	0.71839978	1506540
W+	K+	0.57210093	561990
p	K+	0.67929453	2162810
s	W+	0.80152590	148896
A_titi	h	0.58963562	2046240
4	Nscrm	0.88848214	47804
KA	A*	0.88142450	35100
p	KA	0.67844769	311150
Nscrm	3	0.92380400	53428
s	A_titi	0.76052974	1340346
s	A*	0.91017559	98982
s	K	0.73998467	187812
x	K	0.80968468	2664
PY	K	0.70509728	281052
H	A_titi	0.83191421	161602
KATR	r	0.72624365	201791340
W+	1	0.81812354	51480
C	A*	0.79461279	7722
BS	KA	0.74476907	46550
W	4	0.90519421	48246
1	K	0.72929805	53280
Nscrm	x	1.00000000	76
K+	W	0.54999028	236586
p	A*	0.83526258	89154
C	W	0.71046008	19866
H	s	0.77512665	335580
W	K	0.51684824	57276
H	x	1.00000000	34
C	Bw	0.86363636	462
K	1	0.83984754	57720
Bw	s	0.89515849	138180
BO	Nscrm	0.75405405	42180
BS	h	0.62248437	396720
r	KA	0.71141090	1810550
p	Nscrm	0.87998006	178562
KA	C	0.78854545	5500
1	r	0.81964183	21815280
K	h	0.60516982	772560
K	A*	0.90810041	25974
B	W	0.83859147	949956
h	B	0.72857907	40041750
r	C	0.62232747	81290
W	s	0.84112061	848820
1	3	0.92162162	56240
KATR	BO	0.83505436	321900
BS	r	0.71266890	10362258
h	C	0.67661442	15950
B	BS	0.52479265	179892
C	A_titi	0.65633189	104566
A*	W	0.83583528	48762
A_titi	BS	0.55540637	33516
KA	A	0.82990308	1073100
W	H	0.55454856	11696
H	A*	0.92902631	11934
